filename,restaurant_title,geography_city,state,year,menuType,rest,tags
467171.jpg,Breakfast Menu aboard Pennsylvania Railroad Dining Cars,,n%2Fa,1900,1,,
467172.jpg,Dinner aboard Pennsylvania Railroad Dining Cars,,n%2Fa,1900,1,,
467189.jpg,Dewey Hotel Luncheon Menu,Washington%2C%20D.C.,Washington%2C%20D.C.,1900,0,,
467191.jpg,Breakfast at Gordon Hotel,Washington%2C%20D.C.,Washington%2C%20D.C.,1900,0,,
467192.jpg,Daily Luncheon Menu at Gordon Hotel,Washington%2C%20D.C.,Washington%2C%20D.C.,1900,0,,
467194.jpg,Savings Banks Association Menu,,n%2Fa,1900,0,,
467199.jpg,TIFFIN menu aboard SS CITY OF RIO DE JANEIRO,,n%2Fa,1900,1,,
467203.jpg,Carte du Jour,New%20York%2C%20NY,New%20York,1900,0,,
467204.jpg,Breakfast Menu on SS City of Para,,n%2Fa,1900,1,,
467205.jpg,Lunch Menu on SS CITY OF PARA,,n%2Fa,1900,1,,
467219.jpg,Statler's Dinner Menu,Buffalo%2C%20NY,New%20York,1900,0,,
467221.jpg,Lunch Menu at John Wanamaker,New%20York%2C%20NY,New%20York,1900,0,,
467222.jpg,Breakfast at John Wanamaker,New%20York%2C%20NY,New%20York,1900,0,,
467235.jpg,Breakfast Menu on SS Rio de Janeiro,,n%2Fa,1900,1,,
467236.jpg,TIFFIN menu on SS RIO DE JANEIRO,,n%2Fa,1900,1,,
467243.jpg,Lunch Menu on SS CITY OF PARA by PACIFIC MAIL STEAMSHIP COMPANY,,n%2Fa,1900,1,,
467245.jpg,SUPPER at UNION PACIFIC DINING CAR SERVICE,,n%2Fa,1900,1,,
467246.jpg,Breakfast Menu at New Falmouth Hotel,Portland%2C%20ME,Maine,1900,0,,
467247.jpg,Dinner Menu at New Falmouth Hotel,Portland%2C%20ME,Maine,1900,0,,
467254.jpg,TIFFIN menu on SS CITY OF RIO DE JANEIRO,,n%2Fa,1900,1,,
467256.jpg,Breakfast Menu at Union Pacific Dining Car Service,,n%2Fa,1900,1,,
467264.jpg,Breakfast Menu on Pennsylvania Railroad Dining Cars,,n%2Fa,1900,1,,
467267.jpg,Dinner to Brown University Debating Teams,Providence%2C%20R.I.,Rhode%20Island,1900,2,,
467268.jpg,Union Pacific Dining Car Service Luncheon Menu,,n%2Fa,1900,1,,
467270.jpg,TIFFIN menu on S.S. CITY OF RIO DE JANEIRO,,n%2Fa,1900,1,,
467276.jpg,Illinois Central Railroad Luncheon Menu,,n%2Fa,1900,1,,
467277.jpg,Supper Menu on Central Mississippi Valley Route,,n%2Fa,1900,1,,
467278.jpg,Dinner Menu for Northern Pacific Railway on Yellowstone Park Line,Yellowstone%20Park%20Line,Wyoming,1900,1,,
467281.jpg,Breakfast Menu on FFV Limited Dining Cars,,n%2Fa,1900,1,,
467282.jpg,Dining Car Service Menu on B.& O. Blue Line,,n%2Fa,1900,1,,
467285.jpg,Lunch Menu at York Hotel,Adelaide%2C%20AUSTRALIA,n%2Fa,1900,0,,
467287.jpg,Breakfast Menu on Northern Pacific Railway Dining Car,,n%2Fa,1900,1,,
467291.jpg,Dinner Menu at Central Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
467292.jpg,Central Restaurant Dinner Menu,New%20York%2C%20NY,New%20York,1900,0,,
467293.jpg,Business Men's Lunch at Central Restaurant,New%20York%2C%20NY,New%20York,1900,0,,
467297.jpg,Annual Dinner Menu at Transportation Club Of New York,New%20York%2C%20NY,New%20York,1900,2,,
467300.jpg,Complimentary Testimonial Menu at Bohemian Club,San%20Francisco%2C%20CA,California,1900,2,,
467305.jpg,Mangler's Dinner Menu,Chicago%2C%20IL,Illinois,1900,0,,
467307.jpg,A LA CARTE MENU,Pure%20Food%20Cafe%2C%20New%20York%2C%20NY,New%20York,1900,0,,
467308.jpg,Table d'hote menu at Pure Food Cafes Annex No. 1,Chicago%2C%20IL,Illinois,1900,0,,
467310.jpg,Breakfast Menu at Burnet House,Cincinnati%2C%20OH,Ohio,1898,0,,
467312.jpg,Supper Menu,Cincinnati%2C%20OH,Ohio,1898,0,,
467322.jpg,1st Annual Re-Union Banquet at The Argyle,Brooklyn%2C%20NY,New%20York,1898,2,,
467323.jpg,Breakfast on Pullman Dining Car Service for Launching of Steam Yacht 'Niagara',Wilmington%2C%20Delaware,Delaware,1898,2,,
467324.jpg,Luncheon on Pullman Dining Car Service for Launching of Steam Yacht 'Niagara',Wilmington%2C%20Delaware,Delaware,1898,2,,
467333.jpg,Patriotic Holiday Dinner at Ebbitt House,Wash.D.C.,n%2Fa,1898,2,,
467337.jpg,Anniversary of George Washington's Birthday Celebration Menu,,n%2Fa,1898,2,,
467338.jpg,Inaugural Banquet at Merchants & Manufacturers Board of Trade of New York,New%20York%2C%20NY,New%20York,1898,2,waldorf,
467348.jpg,Farmers' Club Dinner at Grand Hotel,London%2C%20ENGLAND,n%2Fa,1898,0,,
467350.jpg,Launching of U.S. Battleships Kearsarge and Kentucky,FT%20MONROE%2C%20KY,n%2Fa,1898,2,,
467362.jpg,Easter Sunday Dinner at Princess Anne Hotel,Virginia%20Beach%2C%20VA,Virginia,1898,2,,
467366.jpg,BROOKLYN DEMOCRATIC CLUB ANNUAL DINNER at THE ARGYLE,Brooklyn%2C%20NY,New%20York,1898,2,,
467368.jpg,W.B. Peat Esq. & Guests Luncheon at Grand Hotel,London%2C%20ENGLAND,n%2Fa,1898,2,,
467369.jpg,Dinner Menu at Planters Hotel,Saint%20Louis%2C%20MO,Missouri,1898,0,,
467372.jpg,Luncheon Menu at Planters Hotel,St.%20Louis%2C%20MO,Missouri,1898,0,,
467373.jpg,9th Annual Banquet in Honor of 76th Birthday of Ulysses S. Grant,New%20York%2C%20NY,New%20York,1898,2,,
467377.jpg,Dinner at King Umberto,Rome%2C%20Italy,n%2Fa,1898,0,,
467379.jpg,Breakfast menu on R.M.S. Empress of India,Not%20provided,n%2Fa,1898,1,,
467380.jpg,Luncheon Menu on R.M.S. Empress of India by Canadian Pacific Railway Company,Empress%20of%20India%2C%20Canadian%20Pacific%20Railway%20Company,n%2Fa,1898,1,,
467383.jpg,9th Annual Banquet at St. Nicholas Hotel,St.%20Louis%2C%20MO,Missouri,1898,0,,
467384.jpg,Banquet Honoring Right Rev. W.N. McVickar,,n%2Fa,1898,2,,
467388.jpg,Windsor Hotel Luncheon Menu,New%20York,New%20York,1898,0,,
467395.jpg,Queen Victoria's Birthday Celebration Menu,Tampa%2C%20FL,Florida,1898,2,,
467403.jpg,Dinner Menu at Grand Hotel,London%2C%20ENGLAND,n%2Fa,1898,0,,
467408.jpg,Lunch Menu at Grand Hotel,London%2C%20ENGLAND,n%2Fa,1898,0,,
467413.jpg,40th Anniversary Reunion Menu,,n%2Fa,1898,2,,
467415.jpg,Wedding Day Menu,Chicago%2C%20IL,Illinois,1898,2,,
467416.jpg,Breakfast Menu on American Line To Montreal,,n%2Fa,1898,1,,
467417.jpg,Dinner Menu on American Line To Montreal,,n%2Fa,1898,1,,
467419.jpg,"Fourth Anniversary Dinner, July Fourth",,n%2Fa,1898,2,,
467421.jpg,Fourth of July Dinner at Bay State House,Worcester%2C%20MA,Massachusetts,1898,2,,
467429.jpg,Luncheon Menu on Steamship North West,,n%2Fa,1898,1,,
467434.jpg,CONEY ISLAND DINNER at VAN BUREN'S HOTEL,Coney%20Island%2C%20NY,New%20York,1898,0,,
467435.jpg,Dinner at King Umberto And Queen Margherita,Rome%2C%20Italy,n%2Fa,1898,2,,
467438.jpg,Lunch Menu at King Umberto,Rome%2C%20Italy,n%2Fa,1898,0,,
467455.jpg,Luncheon Menu at Vendome Hotel,Boston%2C%20MA,Massachusetts,1898,0,,
467462.jpg,Luncheon for Governor Bushnell and Staff and Ohio Commissioners,Omaha%2C%20NE,Nebraska,1898,2,,
467463.jpg,Mayors' Day Menu at Trans-Mississippi and International Exposition,Omaha%2C%20NE,Nebraska,1898,2,,
467465.jpg,Dinner at New-York Hotel and Restaurant Co. Ltd.,New%20York%2C%20NY,New%20York,1898,0,,
467466.jpg,Governors' Day Menu at Trans-Mississippi and International Exposition,Omaha%2C%20NEBRASKA,Nebraska,1898,2,,
467467.jpg,Dinner at Delmonico's NY,New%20York%2C%20NY,New%20York,1898,1,delmonicos,
467469.jpg,ARMY NAVY DAY DINNER at MARKEL CAFE,Omaha%2C%20NEBRASKA,Nebraska,1898,2,,
467470.jpg,Anniversary Dinner at Sherry's,New%20York%2C%20NY,New%20York,1898,2,,off
467471.jpg,Luncheon for Civil Government Day,Omaha%2C%20NE,Nebraska,1898,2,,
467472.jpg,Banquet in honor of Ferdinand W. Peck at Hotel Continental,Paris%2C%20France,n%2Fa,1898,2,,
467473.jpg,Dinner at The Brunswick,Boston%2C%20MA,Massachusetts,1898,0,,
467476.jpg,Century Club Dinner Menu,New%20York%2C%20NY,New%20York,1898,2,,
467480.jpg,Dinner Menu at Delmonico's NY,New%20York%2C%20NY,New%20York,1898,0,delmonicos,
467482.jpg,EPITAUX'S RESTAURANT DINNER MENU,London%2C%20ENGLAND,n%2Fa,1898,0,,
467484.jpg,Banquet Menu,Copenhagen,n%2Fa,1898,0,,
467485.jpg,Lunch Menu at Place Viger Hotel,Montreal%2C%20Canada,n%2Fa,1898,0,,
467488.jpg,Breakfast at Place Viger Hotel,Montreal%2C%20Canada,n%2Fa,1898,0,,
467489.jpg,Luncheon at Palazzo del Quirinale,Rome%2C%20Italy,n%2Fa,1898,0,,
467490.jpg,Union League Club Dinner Menu,New%20York%2C%20NY,New%20York,1898,0,,
467493.jpg,Dinner at Palazzo del Quirinale,Rome%2C%20Italy,n%2Fa,1898,0,,
467499.jpg,DINNER at AUBERGE LAFAYETTE,Philadelphia%2C%20PA,Pennsylvania,1898,0,,
467503.jpg,Holland-American Line Luncheon Menu,Rotterdam%2C%20Netherlands,n%2Fa,1898,1,,
467508.jpg,Thanksgiving Day Luncheon at Burnet House,Cincinnati%2C%20OHIO,Ohio,1898,2,,
467509.jpg,Thanksgiving Day Breakfast at Grand Hotel,Indianapolis%2C%20IN,Indiana,1898,2,,
467511.jpg,Breakfast at Bates Hotel,Indianapolis%2C%20IN,Indiana,1898,0,,
467512.jpg,Luncheon Menu at Bates Hotel,Indianapolis%2C%20IN,Indiana,1898,0,,
467520.jpg,Daily Dinner Menu at Unnamed Hotel,,n%2Fa,1898,0,,
467522.jpg,Luncheon Menu on R.M.S. Rotterdam,Rotterdam%2C%20Netherlands,n%2Fa,1898,1,,
467525.jpg,Dinner for Frank C. Bone at Chrysanthemum Club,New%20York%2C%20NY,New%20York,1898,2,,
467528.jpg,Dinner Menu on RMS-Rotterdam,Rotterdam%2C%20Holland,n%2Fa,1898,1,,
467530.jpg,SAINT NICHOLAS SOCIETY DINNER MENU,New%20York%2C%20NY,New%20York,1898,2,delmonicos,
467531.jpg,"DINNER TO M. JEAN CH. GUERLAIN, DE PARIS",CINCINNATI%2C%20OH,Ohio,1898,0,,
467534.jpg,Luncheon Menu on R.M.S. Rotterdam,Rotterdam%2C%20Netherlands,n%2Fa,1898,1,,
467537.jpg,Annual Dinner Menu for Pain's Fireworks Co. Employees,Brooklyn%2C%20NY,New%20York,1898,2,,
467541.jpg,Delmonico's Dinner Menu,New%20York%2C%20NY,New%20York,1898,0,delmonicos,
467544.jpg,Dinner for Salesmen at Transportation Club,New%20York%2C%20NY,New%20York,1898,2,,
467547.jpg,Christmas Dinner at Bingham House,Philadelphia%2C%20PA,Pennsylvania,1898,2,,
467558.jpg,Reception Menu at Union Club Of Cleveland,Cleveland%2C%20OH,Ohio,1898,2,,
467563.jpg,New Year's Dinner at Magyar Paraszt Lakoma,New%20York%2C%20NY,New%20York,1899,2,,
467564.jpg,New Year's Day Dinner at Bingham House,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
467565.jpg,English Embassy Dinner Menu,St.%20Petersburg%2C%20RUSSIA,n%2Fa,1899,0,,
467567.jpg,Luncheon Menu on Holland America Line R.M.S. Rotterdam,,n%2Fa,1899,1,,
467569.jpg,Schweinessen at Casino Union,Manila%2C%20Philippines,n%2Fa,1899,0,,
467574.jpg,Sunday Dinner on R.M.S. Rotterdam,Rotterdam%2C%20Netherlands,n%2Fa,1899,1,,
467576.jpg,Banquet Menu,St.%20Louis%2C%20MO,Missouri,1899,0,,
467579.jpg,Banquet for Foreign Missionary Boards,New%20York%2C%20NY,New%20York,1899,2,,
467581.jpg,"171st Annual Dinner & Meeting at Benjamin Trier Rest., Roof Garden",New%20York%2C%20NY,New%20York,1899,2,,
467583.jpg,Breakfast Menu at New York Central Dining Car Service,New%20York%2C%20NY,New%20York,1899,1,,
467584.jpg,New York Central Supper Menu,New%20York%2C%20New%20York,New%20York,1899,1,,
467592.jpg,American-Irish Historical Society Dinner at Sherry's,New%20York%2C%20NY,New%20York,1899,2,,
467595.jpg,Dinner Dance at Mrs. W.D. Sloane,New%20York%2C%20NY,New%20York,1899,2,,
467596.jpg,Luncheon Menu on R.M.S. Rotterdam,Rotterdam%2C%20Netherlands,n%2Fa,1899,1,,
467598.jpg,Lunch at Waldorf-Astoria,New%20York%2C%20NY,New%20York,1899,0,waldorf,
467599.jpg,Breakfast Menu at Waldorf Astoria,New%20York%2C%20NY,New%20York,1899,0,waldorf,
467603.jpg,Anniversary Celebration Menu at Casino Union,Manila,n%2Fa,1899,2,,
467615.jpg,Annual Dinner Menu by Brooklyn College Of Pharmacy Alumni Association,Brooklyn%2C%20NY,New%20York,1899,2,,
467620.jpg,Birthday Dinner for Mr. All. Meritt,R.%20Braguglia,n%2Fa,1899,2,,
467621.jpg,Picnic Menu at Grand Hotel Hungaria,Budapest%2C%20Hungary,n%2Fa,1899,0,,
467625.jpg,Tenth Wedding Anniversary Menu,Bedford%20Park%2C%20NY,New%20York,1899,2,,
467632.jpg,Supper in honor of James A. Herne at American Dramatists Club,New%20York%2C%20NY,New%20York,1899,2,,
467633.jpg,Annual Dinner Menu at NY Alumni Association of Colgate University,Manhattan%2C%20NY,New%20York,1899,2,,
467643.jpg,Patriotic Holiday Dinner at Ebbitt House,Washington%2C%20D.C.,Washington%2C%20D.C.,1899,2,,
467658.jpg,LUNCH MENU ON DAMPFER 'KONIGEN LUISE',Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
467663.jpg,Daily Lunch at Konigin Luise,Bremen%2C%20Germany,n%2Fa,1899,1,,
467677.jpg,Presidential Special Dinner Menu,Thomasville%2C%20GA,Georgia,1899,2,,
467681.jpg,Lunch at Konigin Luise,Bremen%2C%20Germany,n%2Fa,1899,1,,
467685.jpg,Daily Lunch at Konigin Luise,Bremen%2C%20Germany,n%2Fa,1899,1,,
467686.jpg,Daily Breakfast at Konigin Luise,Bremen%2C%20Germany,n%2Fa,1899,1,,
467687.jpg,Silver Wedding Anniversary Celebration Menu,Hamburg%2C%20GERMANY,n%2Fa,1899,2,,
467689.jpg,Delmonicos Dinner Menu,New%20York%2C%20NY,New%20York,1899,0,delmonicos,
467702.jpg,Sunday Dinner at Hotel Metropole,Fargo%2C%20ND,North%20Dakota,1899,0,,
467703.jpg,Dinner at Boa Vista Hotel,Macao,n%2Fa,1899,0,,
467707.jpg,Easter Sunday Dinner at Hotel Savoy,New%20York%2C%20NY,New%20York,1899,2,,
467710.jpg,Easter Sunday Dinner at Luray Hotel,Atlantic%20City%2C%20NJ,New%20Jersey,1899,2,,
467711.jpg,Easter Sunday Breakfast at Haddon Hall,Atlantic%20City%2C%20NJ,New%20Jersey,1899,2,,
467715.jpg,Easter Sunday Dinner at Republic House,Milwaukee%2C%20WI,Wisconsin,1899,2,,
467716.jpg,Easter Sunday Dinner at Spokane Hotel,Spokane%2C%20WA,Washington,1899,2,,
467718.jpg,Easter Sunday Dinner at Chamberlin Hotel,Old%20Point%20Comfort%2C%20VA,Virginia,1899,2,,
467722.jpg,Delmonicos Menu,Delmonicos%2C%20New%20York%2C%20NY,New%20York,1899,0,delmonicos,
467723.jpg,SAINT NICHOLAS SOCIETY PAAS FESTIVAL MENU,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
467725.jpg,MANHATTAN HOTEL MENU,New%20York%2C%20NY,New%20York,1899,0,,
467726.jpg,Delmonico's Dinner Menu,New%20York%2C%20NY,New%20York,1899,0,delmonicos,
467750.jpg,Luncheon Menu at Ponce De Leon Hotel,Ponce%20De%20Leon%20Hotel,n%2Fa,1899,0,,
467751.jpg,NORGE HOTEL MENU,Bergen%2C%20NORWAY,n%2Fa,1899,0,,
467761.jpg,Eleventh Annual Dinner in Commemoration of Birth of Thomas Jefferson,New%20York%2C%20NY,New%20York,1899,2,,
467768.jpg,Josephine Luncheon Menu,Philadelphia%2C%20PA,Pennsylvania,1899,0,,
467781.jpg,Arrival of the Raleigh from Manila - Patriotic Holiday Menu,Hotel%20Claremont,n%2Fa,1899,2,,
467783.jpg,Delmonico's Dinner Menu,New%20York%2C%20NY,New%20York,1899,0,delmonicos,
467785.jpg,Lunch Menu at The Argyle,Brooklyn%2C%20NY,New%20York,1899,0,,
467787.jpg,Luncheon Menu on R.M.S. Rotterdam,Rotterdam%2C%20Netherlands,n%2Fa,1899,1,,
467798.jpg,First Annual Dinner Menu,New%20Rochelle%2C%20NY,New%20York,1899,2,,
467804.jpg,Home Dinner at Palazzo del Quirinale,Rome%2C%20Italy,n%2Fa,1899,0,,
467807.jpg,Louis Sherry Cafe' Lunch or Dinner Menu,Louis%20Sherry%2C%20New%20York,New%20York,1899,0,,
467814.jpg,Closing Reception for 1898-99 Season,,n%2Fa,1899,2,,
467821.jpg,10th Annual Banquet at St. Nicholas Hotel,St.%20Louis%2C%20MO,Missouri,1899,0,,
467832.jpg,TWENTIETH ANNUAL BANQUET,Chicago%2C%20IL,Illinois,1899,2,,
467833.jpg,General Menu at Raimondo Braguglia's Cafe And Restaurant,New%20York%2C%20NY,New%20York,1899,0,,
467839.jpg,Dinner in Honor of F. Hopkinson Smith,Providence%2C%20Rhode%20Island,Rhode%20Island,1899,2,,
467853.jpg,Metropole Hotel Dinner Menu,Fargo%2C%20NORTH%20DAKOTA,North%20Dakota,1899,0,,
467858.jpg,Daily Dinner Menu at Roanoke Hotel,Roanoke%2C%20VA,Virginia,1899,0,,
467863.jpg,Hope High School Graduation Dinner,Providence%2C%20R.I.,Rhode%20Island,1899,2,,
467865.jpg,Imperial Council Luncheon at Ismalia Temple,Niagara%20Falls%2C%20NY,New%20York,1899,2,,
467876.jpg,Dinner Menu at R.M.S.Majestic,,n%2Fa,1899,1,,
467877.jpg,Breakfast Menu on R.M.S.Majestic,,n%2Fa,1899,1,,
467886.jpg,Fourth of July Dinner at Deer Park Hotel,Deer%20Park%2C%20MD,Maryland,1899,2,,
467887.jpg,Fourth of July Dinner at Battery Park Hotel,Asheville%2C%20NC,North%20Carolina,1899,2,,
467888.jpg,Fourth of July Dinner at Hygeia Hotel,Old%20Point%20Comfort%2C%20VA,Virginia,1899,2,,
467891.jpg,Banquet at The Bates,Indianapolis%2C%20IN,Indiana,1899,2,,
467892.jpg,Lunch Menu on R.M.S.Majestic,,n%2Fa,1899,1,,
467893.jpg,Lunch Menu at Grand Union,Saratoga%20Springs%2C%20NY,New%20York,1899,0,,
467895.jpg,Dinner Menu at Steamers New York and Albany,New%20York%2C%20NY,New%20York,1899,1,,
467899.jpg,Breakfast at Hotel Baltimore,Baltimore%2C%20MD,Maryland,1899,0,,
467900.jpg,Lunch Menu at Hotel Baltimore,Baltimore%2C%20Maryland,Maryland,1899,0,,
467901.jpg,Hotel Baltimore Dinner Menu,Baltimore%2C%20Maryland,Maryland,1899,0,,
467905.jpg,Dinner at New Gladstone (Hotel),Naragansett%20Pier%2C%20RI,Rhode%20Island,1899,0,,
467908.jpg,Breakfast at Imperial Hotel,Petoskey%2C%20MI,Michigan,1899,0,,
467909.jpg,Imperial Hotel Dinner Menu,Petoskey%2C%20MI,Michigan,1899,0,,
467910.jpg,Imperial Hotel Supper Menu,Petoskey%2C%20MI,Michigan,1899,0,,
467911.jpg,Arkwright Club Of New York Dinner Menu,New%20York%2C%20NY,New%20York,1899,2,,
467912.jpg,Grand Union Dinner Menu,Saratoga%20Springs%2C%20NY,New%20York,1899,0,,
467915.jpg,Breakfast Menu on Pennsylvania Railroad Dining Cars,New%20York%2C%20NY,New%20York,1899,1,,
467916.jpg,Arion Society Luncheon Menu on Pennsylvania Railroad Dining Cars,New%20York%2C%20NY,New%20York,1899,1,,
467917.jpg,Dinner Menu on Pennsylvania Railroad Dining Cars,New%20York%2C%20NY,New%20York,1899,1,,
467919.jpg,Dinner at Ambassade De France,St.%20Petersburg%2C%20RUSSIA,n%2Fa,1899,0,,
467924.jpg,Emperor Nicholas II Luncheon Menu,St.%20Petersburg%2C%20RUSSIA,n%2Fa,1899,2,,
467926.jpg,Daily Dinner Menu at New Gladstone,Narragansett%20Pier%2C%20R.I.,Rhode%20Island,1899,0,,
467935.jpg,Breakfast at New Gladstone,Narragansett%20Pier%2C%20R.I.,Rhode%20Island,1899,0,,
467939.jpg,New Gladstone Luncheon Menu,Narragansett%20Pier%2C%20R.I.,Rhode%20Island,1899,0,,
467942.jpg,Hotel Roanoke Dinner Menu,Roanoke%2C%20VA,Virginia,1899,0,,
467945.jpg,Dinner Menu at Menzies' Hotel,Melbourne%2C%20AUSTRALIA,n%2Fa,1899,0,,
467946.jpg,Dinner Menu at Mount Pleasant House,Mount%20Pleasant,n%2Fa,1899,0,,
467947.jpg,177th Regular Dinner at Van Buren's Hotel,Coney%20Island%2C%20NY,New%20York,1899,2,,
467953.jpg,Dinner Menu at Keystone Restaurant,Jersey%20City%2C%20NJ,New%20Jersey,1899,0,,
467956.jpg,Special Dewey Lunch at Union League Club,New%20York%2C%20NY,New%20York,1899,2,,
467958.jpg,Table d'Hote de Bon Vivant,New%20York,New%20York,1899,0,,
467961.jpg,Daily Lunch Luncheon at Vendome Hotel,Boston%2C%20MA,Massachusetts,1899,0,,
467966.jpg,Daily Breakfast Menu at Martinique Apartments,New%20York%2C%20NY,New%20York,1899,0,,
467967.jpg,Daily Luncheon Menu at Martinique Apartments,New%20York%2C%20NY,New%20York,1899,0,,
467968.jpg,Haan's Lunch Menu,New%20York%2C%20NY,New%20York,1899,0,,
467971.jpg,Breakfast on the Tour of the President to Chicago & the Northwest,,n%2Fa,1899,1,,
467972.jpg,Luncheon on the President's Tour to Chicago & the Northwest,,n%2Fa,1899,1,,
467973.jpg,Dinner on the Penn. RR - Pullman Dining Car Service,,n%2Fa,1899,1,,
467976.jpg,Anniversary Dinner at Sherry's NY,New%20York%2C%20NY,New%20York,1899,2,,
467979.jpg,"Dinner in Honor of Alexander Cassatt, President of Penn. RR",Cincinnati%2C%20OH,Ohio,1899,0,,
467984.jpg,Breakfast Menu at PROVIDENCE LINE,Providence%2C%20RI,Rhode%20Island,1899,1,,
467985.jpg,Dinner Menu at Steamer Rhode Island,Providence%2C%20Rhode%20Island,Rhode%20Island,1899,1,,
467991.jpg,Sherman Square Hotel Menu,New%20York%2C%20NY,New%20York,1899,0,,
467993.jpg,Opera Supper at Union Club,Cleveland%2C%20OH,Ohio,1899,2,,
467995.jpg,Lunch Menu,Berlin%2C%20GERMANY,n%2Fa,1899,0,,
467996.jpg,Dinner to Sir Henry Irving at Lotos Club,New%20York%2C%20NY,New%20York,1899,2,,
467997.jpg,Sunday Dinner Menu,,n%2Fa,1899,0,,
468000.jpg,"Breakfast Menu for Trip of Pres. McKinley, His Cabinet & Guests",,n%2Fa,1899,2,,
468001.jpg,"Dinner Menu for Trip of Pres. McKinley, His Cabinet & Guests",,n%2Fa,1899,2,,
468002.jpg,Dinner at Loving Cup Club,Orange%2C%20NJ,New%20Jersey,1899,0,,
468009.jpg,DINNER MENU at SHERRY'S,New%20York%2C%20NY,New%20York,1899,0,,
468022.jpg,Luncheon Menu for Santa Fe Route Dining Car Service,,n%2Fa,1899,1,,
468023.jpg,Dinner Menu for Santa Fe Route Dining Car Service,,n%2Fa,1899,1,,
468024.jpg,Nineteenth Annual Dinner at Queen City Club,Cincinnati%2C%20OH,Ohio,1899,2,,
468026.jpg,Supper at Hotel Vendome,Boston%2C%20MA,Massachusetts,1899,0,,
468028.jpg,Breakfast Menu - Santa Fe Route Dining Car Service,,n%2Fa,1899,1,,
468039.jpg,Sunday Dinner at Cafe Boulevard,New%20York%2C%20NY,New%20York,1899,0,,
468043.jpg,BREAKFAST menu on STEAMSHIP KAISER WILHELM DER GROSSE,Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
468048.jpg,LUNCH menu on Steamship Kaiser Wilhelm der Grosse,Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
468057.jpg,"Dinner for the Dedication of the Statue of Ferdinand de Jessips, 30 Years After the Opening of the Suez Canal",Port%20Said%2C%20Egypt,n%2Fa,1899,2,,
468060.jpg,Table d'hote meal,,n%2Fa,1899,0,,
468061.jpg,BREAKFAST menu on STEAMSHIP KAISER WILHELM DER GROSSER,Norddeutscher%20Lloyd%20Bremen,n%2Fa,1899,1,,
468070.jpg,Vaudeville Entertainment Menu,Cleveland%2C%20OH,Ohio,1899,2,,
468073.jpg,Luncheon Menu at Hotel Vendome,Boston%2C%20MA,Massachusetts,1899,0,,
468074.jpg,Dinner for President McKinley's trip to Paterson for Vice President Hobart's funeral,,n%2Fa,1899,2,,hist
468075.jpg,Luncheon Menu at Broadway Central Hotel,New%20York%2C%20NY,New%20York,1899,0,,
468076.jpg,Dinner Menu at Castleton Hotel,New%20Brighton%2C%20S.I.,New%20York,1899,0,,
468096.jpg,Thanksgiving Dinner at C. & N. W. Passenger Station,Chicago%2C%20IL,Illinois,1899,2,,
468100.jpg,Thanksgiving Dinner at Battery Park Hotel,Asheville%2C%20NC,North%20Carolina,1899,2,,
468102.jpg,Thanksgiving Dinner at Plaza Hotel,New%20York%2C%20NY,New%20York,1899,2,plaza,
468106.jpg,Anniversary Celebration Menu,Lakewood%2C%20NJ,New%20Jersey,1899,2,,
468107.jpg,"Luncheon on Special Train for Sec'y of War, Elihu Root and Party",Philadelphia%2C%20PA,Pennsylvania,1899,2,,
468108.jpg,Dinner on Special Train for Sec'y of War Elihu Root and Party,Philadelphia%2C%20PA,Pennsylvania,1899,2,,
468110.jpg,DINNER at SHERRY'S NY,New%20York%2C%20NY,New%20York,1899,0,,
468111.jpg,SAINT NICHOLAS SOCIETY DINNER at DELMONICO'S NY,New%20York%2C%20NY,New%20York,1899,2,delmonicos,
468115.jpg,Breakfast at Chamberlin Hotel,Old%20Point%20Comfort%2C%20VA,Virginia,1899,0,,
468117.jpg,Daily Lunch Menu on Enroute Steamer 'Furst Bismarck',Hamburg%2C%20Germany,n%2Fa,1899,1,,
468121.jpg,Lunch Menu on SS FURST BISMARCK,Hamburg%2C%20Germany,n%2Fa,1899,1,,
468127.jpg,Luncheon Menu at Hotel Chamberlin,Old%20Point%20Comfort%2C%20VA,Virginia,1899,0,,
468128.jpg,LUNCH at U.S.Flagship New York,NORTH%20ATLANTIC%20STATION%20NAVY%20YARD%2C%20NY,New%20York,1899,1,,
468129.jpg,St. Paul School Alumni Dinner at Hotel Manhattan,Manhattan%2C%20New%20York,New%20York,1899,0,,
468130.jpg,Dinner Menu for Phi Chapter Association Of Zeta Psi Event,,n%2Fa,1899,2,,
468134.jpg,Lunch Menu on SS FURST BISMARCK,Hamburg%2C%20Germany,n%2Fa,1899,1,,
468141.jpg,Breakfast at British Schools And Universities Club Of New York,New%20York%2C%20NY,New%20York,1899,0,,
468143.jpg,LUNCHEON MENU ABOARD HAMBURG-AMERIKA LINIE,Hamburg%2C%20Germany,n%2Fa,1899,1,,
468148.jpg,Hotel Manhattan Dinner Menu,New%20York%2C%20NY,New%20York,1899,0,,
